timestamp|ID|direction|type|DLC|data
48.683873|4f8|Rx|d|8|94C0000000000000
48.683873|1b0|Rx|d|4|FF00FFC4
48.708820|211|Rx|d|8|8200FFFFA90000D1
48.708820|214|Rx|d|2|0
48.708820|3b7|Rx|d|6|37007FC000C0
48.708820|350|Rx|d|8|C02F3AFA1870A489
48.708820|1b0|Rx|d|4|FF00FFC4
48.708820|4de|Rx|d|3|C00000
48.708820|55d|Rx|d|8|00FD50C091800000
48.719061|211|Rx|d|8|8200FFFFA90000D1
48.719061|214|Rx|d|2|0
48.728785|1b0|Rx|d|4|FF00FFC4
48.728785|5de|Rx|d|8|2
48.743515|5df|Rx|d|3|9500
48.743515|211|Rx|d|8|8200FFFFA90000D1
48.743515|214|Rx|d|2|0
48.743515|1b0|Rx|d|4|FF00FFC4
48.743515|657|Rx|d|2|C0CC
48.743515|69f|Rx|d|4|0650859F
48.765294|4ac|Rx|d|5|83762A0080
48.765294|45c|Rx|d|6|00000000FFE0
48.765294|211|Rx|d|8|8200FFFFA90000D1
48.765294|214|Rx|d|2|0
48.765294|218|Rx|d|1|98
48.765294|4fa|Rx|d|2|800
48.765294|671|Rx|d|2|200
48.765294|1b0|Rx|d|4|FF00FFC4
48.773462|211|Rx|d|8|8200FFFFA90000D1
48.773462|214|Rx|d|2|0
48.781457|4f8|Rx|d|8|94C0000000000000
48.781457|1b0|Rx|d|4|FF00FFC4
48.793450|211|Rx|d|8|8200FFFFA90000D1
48.793450|214|Rx|d|2|0
48.801446|3b7|Rx|d|6|37007FC000C0
48.801446|350|Rx|d|8|C02F3AFA1870A489
48.801446|1b0|Rx|d|4|FF00FFC4
48.801446|4de|Rx|d|3|C00000
48.801446|55d|Rx|d|8|00FD50C091800000
48.813438|211|Rx|d|8|8200FFFFA90000D1
48.813438|214|Rx|d|2|0
48.821432|1b0|Rx|d|4|FF00FFC4
48.821432|5de|Rx|d|8|2
48.831426|5df|Rx|d|3|9500
48.831426|211|Rx|d|8|8200FFFFA90000D1
48.831426|214|Rx|d|2|0
48.841420|1b0|Rx|d|4|FF00FFC4
48.841420|657|Rx|d|2|C0CC
48.851414|4ac|Rx|d|5|83762A0080
48.851414|45c|Rx|d|6|00000000FFE0
48.853413|211|Rx|d|8|8200FFFFA90000D1
48.853413|214|Rx|d|2|0
48.853413|218|Rx|d|1|98
48.853413|4fa|Rx|d|2|800
48.853413|671|Rx|d|2|200
48.861408|1b0|Rx|d|4|FF00FFC4
48.873403|211|Rx|d|8|8200FFFFA90000D1
48.873403|214|Rx|d|2|0
48.881395|4f8|Rx|d|8|94C0000000000000
48.881395|1b0|Rx|d|4|FF00FFC4
48.903781|211|Rx|d|8|8200FFFFA90000D1
48.903781|214|Rx|d|2|0
48.903781|3b7|Rx|d|6|37007FC000C0
48.903781|350|Rx|d|8|C02F3AFA1870A489
48.903781|1b0|Rx|d|4|FF00FFC4
48.903781|4de|Rx|d|3|C00000
48.903781|55d|Rx|d|8|00FD50C091800000
48.928758|211|Rx|d|8|8200FFFFA90000D1
48.928758|214|Rx|d|2|0
48.928758|1b0|Rx|d|4|FF00FFC4
48.928758|5de|Rx|d|8|2
48.933834|5df|Rx|d|3|9500
48.938662|211|Rx|d|8|8200FFFFA90000D1
48.938662|214|Rx|d|2|0
48.953595|1b0|Rx|d|4|FF00FFC4
