<timestamp>|<CAN_ID>|<direction>|<type>|<DLC>|<data_bytes>
100.634264|350|Rx|d|8|C02F3AF11870A489
100.634264|1b0|Rx|d|4|FF00FFC0
100.634264|4de|Rx|d|3|C00000
100.634264|55d|Rx|d|8|00FC50C090800000
100.634264|211|Rx|d|8|8200FFFFA90000D0
100.634264|214|Rx|d|2|0000
100.654151|1b0|Rx|d|4|FF00FFC0
100.654151|5de|Rx|d|8|0000000000000002
100.654151|211|Rx|d|8|8200FFFFA90000D0
100.654151|214|Rx|d|2|0000
100.674462|5df|Rx|d|3|009500
100.674462|1b0|Rx|d|4|FF00FFC0
100.674462|657|Rx|d|2|C0CC
100.674462|211|Rx|d|8|8200FFFFA90000D0
100.674462|214|Rx|d|2|0000
100.694150|4ac|Rx|d|5|83742A0080
100.694150|45c|Rx|d|6|00000000FFE0
100.694150|4f8|Rx|d|8|94C0000000000000
100.694150|1b0|Rx|d|4|FF00FFC0
100.694150|211|Rx|d|8|8200FFFFA90000D0
100.713970|214|Rx|d|2|0000
100.713970|3b7|Rx|d|6|00007FC000C0
100.713970|1b0|Rx|d|4|FF00FFC0
100.724013|211|Rx|d|8|8200FFFFA90000D0
100.724013|214|Rx|d|2|0000
100.724013|218|Rx|d|1|98
100.724013|4fa|Rx|d|2|0800
100.724013|671|Rx|d|2|0200
100.743939|350|Rx|d|8|C02F3AF11870A489
100.743939|1b0|Rx|d|4|FF00FFC0
100.743939|4de|Rx|d|3|C00000
100.743939|55d|Rx|d|8|00FC50C090800000
100.743939|211|Rx|d|8|8200FFFFA90000D0
100.743939|214|Rx|d|2|0000
100.754036|1b0|Rx|d|4|FF00FFC0
100.754036|5de|Rx|d|8|0000000000000002
100.754036|211|Rx|d|8|8200FFFFA90000D0
100.773756|214|Rx|d|2|0000
100.773756|5df|Rx|d|3|009500
100.773756|1b0|Rx|d|4|FF00FFC0
100.773756|657|Rx|d|2|C0CC
100.773756|211|Rx|d|8|8200FFFFA90000D0
100.794085|214|Rx|d|2|0000
100.794085|4ac|Rx|d|5|83742A0080
100.794085|45c|Rx|d|6|00000000FFE0
100.794085|4f8|Rx|d|8|94C0000000000000
100.794085|1b0|Rx|d|4|FF00FFC0
100.794085|211|Rx|d|8|8200FFFFA90000D0
100.808646|214|Rx|d|2|0000
100.808646|3b7|Rx|d|6|00007FC000C0
100.813789|1b0|Rx|d|4|FF00FFC0
100.818795|211|Rx|d|8|8200FFFFA90000D0
100.818795|214|Rx|d|2|0000
100.818795|218|Rx|d|1|98
100.818795|4fa|Rx|d|2|0800
100.818795|671|Rx|d|2|0200
100.833874|350|Rx|d|8|C02F3AF11870A489
100.833874|1b0|Rx|d|4|FF00FFC0
100.833874|4de|Rx|d|3|C00000
100.833874|55d|Rx|d|8|00FC50C090800000
100.833874|211|Rx|d|8|8200FFFFA90000D0
100.848926|214|Rx|d|2|0000
100.848926|1b0|Rx|d|4|FF00FFC0
100.848926|5de|Rx|d|8|0000000000000002
100.869205|211|Rx|d|8|8200FFFFA90000D0
100.869205|214|Rx|d|2|0000
100.869205|5df|Rx|d|3|009500
100.869205|1b0|Rx|d|4|FF00FFC0
100.869205|657|Rx|d|2|C0CC
100.883852|211|Rx|d|8|8200FFFFA90000D0
100.883852|214|Rx|d|2|0000
100.883852|4ac|Rx|d|5|83742A0080
100.883852|45c|Rx|d|6|00000000FFE0
100.883852|4f8|Rx|d|8|94C0000000000000
100.898906|1b0|Rx|d|4|FF00FFC0
100.898906|211|Rx|d|8|8200FFFFA90000D0
100.898906|214|Rx|d|2|0000
100.918947|3b7|Rx|d|6|00007FC000C0
100.918947|1b0|Rx|d|4|FF00FFC0
100.918947|211|Rx|d|8|8200FFFFA90000D0
100.918947|214|Rx|d|2|0000
100.918947|218|Rx|d|1|98
100.918947|4fa|Rx|d|2|0800
100.918947|671|Rx|d|2|0200
100.939082|350|Rx|d|8|C02F3AF11870A489
100.939082|1b0|Rx|d|4|FF00FFC0
100.939082|4de|Rx|d|3|C00000
100.939082|55d|Rx|d|8|00FC50C090800000
100.939082|211|Rx|d|8|8200FFFFA90000D0
100.939082|214|Rx|d|2|0000
100.951465|1b0|Rx|d|4|FF00FFC0
100.951465|5de|Rx|d|8|0000000000000002
100.964023|211|Rx|d|8|8200FFFFA90000D0
100.964023|214|Rx|d|2|0000
100.964023|5df|Rx|d|3|009500
100.983892|1b0|Rx|d|4|FF00FFC0
100.983892|657|Rx|d|2|C0CC
100.983892|211|Rx|d|8|8200FFFFA90000D0
100.983892|214|Rx|d|2|0000
100.983892|4ac|Rx|d|5|83752A0080
100.983892|45c|Rx|d|6|00000000FFE0
100.983892|4f8|Rx|d|8|94C0000000000000
101.008745|1b0|Rx|d|4|FF00FFC0
101.008745|211|Rx|d|8|8200FFFFA90000D0
101.008745|214|Rx|d|2|0000
101.008745|3b7|Rx|d|6|00007FC000C0
101.008745|1b0|Rx|d|4|FF00FFC0
101.033708|646|Rx|d|8|000000020000000C
101.033708|211|Rx|d|8|8200FFFFA90000D0
101.033708|214|Rx|d|2|0000
101.033708|218|Rx|d|1|98
101.033708|4fa|Rx|d|2|0800
101.033708|671|Rx|d|2|0200
101.033708|350|Rx|d|8|C02F3AF11870A489
101.033708|1b0|Rx|d|4|FF00FFC0
101.033708|4de|Rx|d|3|C00000
101.033708|55d|Rx|d|8|00FC50C090800000
101.051366|211|Rx|d|8|8200FFFFA90000D0
101.051366|214|Rx|d|2|0000
101.051366|1b0|Rx|d|4|FF00FFC0
101.051366|5de|Rx|d|8|0000000000000002
101.058320|211|Rx|d|8|8200FFFFA90000D0
101.058320|214|Rx|d|2|0000
101.060316|5df|Rx|d|3|009500
101.070310|1b0|Rx|d|4|FF00FFC0
101.070310|657|Rx|d|2|C0CC
101.078305|211|Rx|d|8|8200FFFFA90000D0
101.078305|214|Rx|d|2|0000
101.078305|4ac|Rx|d|5|83742A0080
101.078305|45c|Rx|d|6|00000000FFE0
101.086300|4f8|Rx|d|8|94C0000000000000
101.090298|1b0|Rx|d|4|FF00FFC0
101.098291|211|Rx|d|8|8200FFFFA90000D0
101.098291|214|Rx|d|2|0000
101.106288|3b7|Rx|d|6|00007FC000C0
101.108285|1b0|Rx|d|4|FF00FFC0
101.118280|211|Rx|d|8|8200FFFFA90000D0
101.118280|214|Rx|d|2|0000
101.118280|218|Rx|d|1|98
101.118280|4fa|Rx|d|2|0800
101.118280|671|Rx|d|2|0200
101.130272|350|Rx|d|8|C02F3AF11870A489
101.130272|1b0|Rx|d|4|FF00FFC0
101.130272|4de|Rx|d|3|C00000
101.130272|55d|Rx|d|8|00FC50C090800000
101.138267|211|Rx|d|8|8200FFFFA90000D0
101.138267|214|Rx|d|2|0000
101.150264|1b0|Rx|d|4|FF00FFC0
101.150264|5de|Rx|d|8|0000000000000002
101.158255|211|Rx|d|8|8200FFFFA90000D0
101.158255|214|Rx|d|2|0000
101.158255|5df|Rx|d|3|009500
101.174006|1b0|Rx|d|4|FF00FFC0
101.174006|657|Rx|d|2|C0CC
101.174006|69f|Rx|d|4|0650859F
101.184066|211|Rx|d|8|8200FFFFA90000D0
101.184066|214|Rx|d|2|0000
101.184066|4ac|Rx|d|5|83742A0080
101.184066|45c|Rx|d|6|00000000FFE0
101.193695|4f8|Rx|d|8|94C0000000000000
101.193695|1b0|Rx|d|4|FF00FFC0
101.224087|211|Rx|d|8|8200FFFFA90000D0
101.224087|214|Rx|d|2|0000
101.224087|3b7|Rx|d|6|00007FC000C0
101.224087|1b0|Rx|d|4|FF00FFC0
101.224087|211|Rx|d|8|8200FFFFA90000D0
101.224087|214|Rx|d|2|0000
101.224087|218|Rx|d|1|98
101.224087|4fa|Rx|d|2|0800
101.224087|671|Rx|d|2|0200
101.243899|350|Rx|d|8|C02F3AF11870A489
101.243899|1b0|Rx|d|4|FF00FFC0
101.243899|4de|Rx|d|3|C00000
101.243899|55d|Rx|d|8|00FC50C090800000
101.251219|211|Rx|d|8|8200FFFFA90000D0
101.251219|214|Rx|d|2|0000
101.251219|1b0|Rx|d|4|FF00FFC0
101.251219|5de|Rx|d|8|0000000000000002
101.263789|211|Rx|d|8|8200FFFFA90000D0
101.263789|214|Rx|d|2|0000
101.263789|5df|Rx|d|3|009500
101.273843|1b0|Rx|d|4|FF00FFC0
101.273843|657|Rx|d|2|C0CC
101.284418|211|Rx|d|8|8200FFFFA90000D0
101.284418|214|Rx|d|2|0000
101.284418|4ac|Rx|d|5|83742A0080
101.284418|45c|Rx|d|6|00000000FFE0
101.284418|4f8|Rx|d|8|94C0000000000000
101.294080|1b0|Rx|d|4|FF00FFC0
101.298484|211|Rx|d|8|8200FFFFA90000D0
101.298484|214|Rx|d|2|0000
101.304481|3b7|Rx|d|6|00007FC000C0
101.310477|1b0|Rx|d|4|FF00FFC0
101.318472|211|Rx|d|8|8200FFFFA90000D0
101.318472|214|Rx|d|2|0000
101.318472|218|Rx|d|1|98
101.318472|4fa|Rx|d|2|0800
101.318472|671|Rx|d|2|0200
101.328468|350|Rx|d|8|C02F3AF11870A489
101.328468|1b0|Rx|d|4|FF00FFC0
101.328468|4de|Rx|d|3|C00000
101.328468|55d|Rx|d|8|00FC50C090800000
101.336462|211|Rx|d|8|8200FFFFA90000D0
101.336462|214|Rx|d|2|0000
101.348453|1b0|Rx|d|4|FF00FFC0
101.350451|5de|Rx|d|8|0000000000000002
101.358447|211|Rx|d|8|8200FFFFA90000D0
101.358447|214|Rx|d|2|0000
101.358447|5df|Rx|d|3|009500
101.370440|1b0|Rx|d|4|FF00FFC0
101.370440|657|Rx|d|2|C0CC
101.376436|211|Rx|d|8|8200FFFFA90000D0
101.376436|214|Rx|d|2|0000
101.378435|4ac|Rx|d|5|83742A0080
101.378435|45c|Rx|d|6|00000000FFE0
101.384431|4f8|Rx|d|8|94C0000000000000
101.390427|1b0|Rx|d|4|FF00FFC0
101.396423|211|Rx|d|8|8200FFFFA90000D0
101.396423|214|Rx|d|2|0000
101.404419|3b7|Rx|d|6|00007FC000C0
101.414082|1b0|Rx|d|4|FF00FFC0
101.414082|211|Rx|d|8|8200FFFFA90000D0
101.429014|214|Rx|d|2|0000
101.429014|218|Rx|d|1|98
101.429014|4fa|Rx|d|2|0800
101.429014|671|Rx|d|2|0200
101.429014|350|Rx|d|8|C02F3AF11870A489
101.429014|1b0|Rx|d|4|FF00FFC0
101.429014|4de|Rx|d|3|C00000
101.429014|55d|Rx|d|8|00FC50C090800000
101.451562|211|Rx|d|8|8200FFFFA90000D0
101.451562|214|Rx|d|2|0000
101.451562|1b0|Rx|d|4|FF00FFC0
101.451562|5de|Rx|d|8|0000000000000002
101.464136|211|Rx|d|8|8200FFFFA90000D0
101.464136|214|Rx|d|2|0000
101.464136|5df|Rx|d|3|009500
101.481906|1b0|Rx|d|4|FF00FFC0
101.481906|657|Rx|d|2|C0CC
101.481906|211|Rx|d|8|8200FFFFA90000D0
101.481906|214|Rx|d|2|0000
101.481906|4ac|Rx|d|5|83742A0080
101.481906|45c|Rx|d|6|00000000FFE0
101.494027|4f8|Rx|d|8|94C0000000000000
101.494027|1b0|Rx|d|4|FF00FFC0
101.494027|211|Rx|d|8|8200FFFFA90000D0
101.509171|214|Rx|d|2|0000
101.509171|3b7|Rx|d|6|00007FC000C0
101.513709|1b0|Rx|d|4|FF00FFC0
101.513709|646|Rx|d|8|000000020000000C
101.513709|211|Rx|d|8|8200FFFFA90000D0
101.534036|214|Rx|d|2|0000
101.534036|218|Rx|d|1|98
101.534036|4fa|Rx|d|2|0800
101.534036|671|Rx|d|2|0200
101.534036|350|Rx|d|8|C02F3AF11870A489
101.534036|1b0|Rx|d|4|FF00FFC0
101.534036|4de|Rx|d|3|C00000
101.534036|55d|Rx|d|8|00FC50C090800000
101.534036|211|Rx|d|8|8200FFFFA90000D0
101.534036|214|Rx|d|2|0000
101.553983|1b0|Rx|d|4|FF00FFC0
101.553983|5de|Rx|d|8|0000000000000002
101.553983|211|Rx|d|8|8200FFFFA90000D0
101.553983|214|Rx|d|2|0000
101.573872|5df|Rx|d|3|009500
101.573872|1b0|Rx|d|4|FF00FFC0
101.573872|657|Rx|d|2|C0CC
101.573872|211|Rx|d|8|8200FFFFA90000D0
101.573872|214|Rx|d|2|0000
101.594342|4ac|Rx|d|5|83742A0080
101.594342|45c|Rx|d|6|00000000FFE0
101.594342|4f8|Rx|d|8|94C0000000000000
101.594342|1b0|Rx|d|4|FF00FFC0
101.594342|211|Rx|d|8|8200FFFFA90000D0
101.594342|214|Rx|d|2|0000
101.613938|3b7|Rx|d|6|00007FC000C0
101.613938|1b0|Rx|d|4|FF00FFC0
101.613938|211|Rx|d|8|8200FFFFA90000D0
101.613938|214|Rx|d|2|0000
101.613938|218|Rx|d|1|98
101.613938|4fa|Rx|d|2|0800
101.613938|671|Rx|d|2|0200
101.644749|350|Rx|d|8|C02F3AF11870A489
101.644749|1b0|Rx|d|4|FF00FFC0
101.644749|4de|Rx|d|3|C00000
101.644749|55d|Rx|d|8|00FC50C090800000
101.644749|211|Rx|d|8|8200FFFFA90000D0
101.644749|214|Rx|d|2|0000
101.654082|1b0|Rx|d|4|FF00FFC0
101.654082|5de|Rx|d|8|0000000000000002
101.664128|211|Rx|d|8|8200FFFFA90000D0
101.664128|214|Rx|d|2|0000
101.664128|5df|Rx|d|3|009500
101.674228|1b0|Rx|d|4|FF00FFC0
101.674228|657|Rx|d|2|C0CC
101.684004|211|Rx|d|8|8200FFFFA90000D0
101.684004|214|Rx|d|2|0000
101.684004|4ac|Rx|d|5|83742A0080
101.684004|45c|Rx|d|6|00000000FFE0
101.693552|4f8|Rx|d|8|94C0000000000000
101.702938|1b0|Rx|d|4|FF00FFC0
101.702938|211|Rx|d|8|8200FFFFA90000D0
101.702938|214|Rx|d|2|0000
101.702938|3b7|Rx|d|6|00007FC000C0
101.723917|1b0|Rx|d|4|FF00FFC0
101.723917|211|Rx|d|8|8200FFFFA90000D0
101.723917|214|Rx|d|2|0000
101.723917|218|Rx|d|1|98
101.723917|4fa|Rx|d|2|0800
101.723917|671|Rx|d|2|0200
101.738982|350|Rx|d|8|C02F3AF11870A489
101.738982|1b0|Rx|d|4|FF00FFC0
101.738982|4de|Rx|d|3|C00000
101.738982|55d|Rx|d|8|00FC50C090800000
101.744038|211|Rx|d|8|8200FFFFA90000D0
101.744038|214|Rx|d|2|0000
101.754163|1b0|Rx|d|4|FF00FFC0
101.754163|5de|Rx|d|8|0000000000000002
101.761149|211|Rx|d|8|8200FFFFA90000D0
101.761149|214|Rx|d|2|0000
101.761149|5df|Rx|d|3|009500
101.784323|1b0|Rx|d|4|FF00FFC0
101.784323|657|Rx|d|2|C0CC
101.784323|211|Rx|d|8|8200FFFFA90000D0
101.784323|214|Rx|d|2|0000
101.784323|4ac|Rx|d|5|83742A0080
101.784323|45c|Rx|d|6|00000000FFE0
101.784323|4f8|Rx|d|8|94C0000000000000
101.808792|1b0|Rx|d|4|FF00FFC0
101.808792|211|Rx|d|8|8200FFFFA90000D0
101.808792|214|Rx|d|2|0000
101.808792|3b7|Rx|d|6|00007FC000C0
101.808792|1b0|Rx|d|4|FF00FFC0
101.833723|211|Rx|d|8|8200FFFFA90000D0
101.833723|214|Rx|d|2|0000
101.833723|218|Rx|d|1|98
101.833723|4fa|Rx|d|2|0800
101.833723|671|Rx|d|2|0200
101.833723|350|Rx|d|8|C02F3AF11870A489
101.833723|1b0|Rx|d|4|FF00FFC0
101.833723|4de|Rx|d|3|C00000
101.833723|55d|Rx|d|8|00FC50C090800000
101.848840|211|Rx|d|8|8200FFFFA90000D0
101.848840|214|Rx|d|2|0000
101.848840|1b0|Rx|d|4|FF00FFC0
101.848840|5de|Rx|d|8|0000000000000002
101.863951|211|Rx|d|8|8200FFFFA90000D0
101.863951|214|Rx|d|2|0000
101.863951|5df|Rx|d|3|009500
101.878905|1b0|Rx|d|4|FF00FFC0
101.878905|657|Rx|d|2|C0CC
101.883853|211|Rx|d|8|8200FFFFA90000D0
101.883853|214|Rx|d|2|0000
101.883853|4ac|Rx|d|5|83742A0080
101.883853|45c|Rx|d|6|00000000FFE0
101.883853|4f8|Rx|d|8|94C0000000000000
101.889699|1b0|Rx|d|4|FF00FFC0
101.897696|211|Rx|d|8|8200FFFFA90000D0
101.897696|214|Rx|d|2|0000
101.905694|3b7|Rx|d|6|00007FC000C0
101.911687|1b0|Rx|d|4|FF00FFC0
101.917683|211|Rx|d|8|8200FFFFA90000D0
101.917683|214|Rx|d|2|0000
101.917683|218|Rx|d|1|98
101.917683|4fa|Rx|d|2|0800
101.917683|671|Rx|d|2|0200
101.929675|350|Rx|d|8|C02F3AF11870A489
101.929675|1b0|Rx|d|4|FF00FFC0
101.929675|4de|Rx|d|3|C00000
101.929675|55d|Rx|d|8|00FC50C090800000
101.937670|211|Rx|d|8|8200FFFFA90000D0
101.937670|214|Rx|d|2|0000
101.949664|1b0|Rx|d|4|FF00FFC0
101.949664|5de|Rx|d|8|0000000000000002
101.957659|211|Rx|d|8|8200FFFFA90000D0
101.957659|214|Rx|d|2|0000
101.957659|5df|Rx|d|3|009500
101.969281|1b0|Rx|d|4|FF00FFC0
101.969281|657|Rx|d|2|C0CC
101.977791|211|Rx|d|8|8200FFFFA90000D0
101.977791|214|Rx|d|2|0000
101.979791|4ac|Rx|d|5|83742A0080
101.979791|45c|Rx|d|6|00000000FFE0
101.985792|4f8|Rx|d|8|94C0000000000000
101.991784|1b0|Rx|d|4|FF00FFC0
101.998326|6fb|Rx|d|8|0F03FF00FF0000FF
101.998326|211|Rx|d|8|8200FFFFA90000D0
101.998326|214|Rx|d|2|0000
102.018820|3b7|Rx|d|6|00007FC000C0
102.018820|1b0|Rx|d|4|FF00FFC0
102.018820|646|Rx|d|8|000000020000000C
102.018820|211|Rx|d|8|8200FFFFA90000D0
102.018820|214|Rx|d|2|0000
102.018820|218|Rx|d|1|98
102.018820|4fa|Rx|d|2|0800
102.018820|671|Rx|d|2|0200
102.034201|5ce|Rx|d|3|FEFF00
102.034201|350|Rx|d|8|C02F3AF11870A489
102.034201|1b0|Rx|d|4|FF00FFC0
102.034201|4de|Rx|d|3|C00000
102.034201|55d|Rx|d|8|00FC50C090800000
102.049018|211|Rx|d|8|8200FFFFA90000D0
102.049018|214|Rx|d|2|0000
102.054089|1b0|Rx|d|4|FF00FFC0
102.054089|5de|Rx|d|8|0000000000000002
102.072891|211|Rx|d|8|8200FFFFA90000D0
102.072891|214|Rx|d|2|0000
102.072891|5df|Rx|d|3|009500
102.072891|1b0|Rx|d|4|FF00FFC0
102.072891|657|Rx|d|2|C0CC
102.083816|211|Rx|d|8|8200FFFFA90000D0
102.083816|214|Rx|d|2|0000
102.083816|4ac|Rx|d|5|83742A0080
102.083816|45c|Rx|d|6|00000000FFE0
102.083816|4f8|Rx|d|8|94C0000000000000
102.114220|1b0|Rx|d|4|FF00FFC0
102.114220|211|Rx|d|8|8200FFFFA90000D0
102.114220|214|Rx|d|2|0000
102.114220|3b7|Rx|d|6|00007FC000C0
102.114220|1b0|Rx|d|4|FF00FFC0
102.114220|211|Rx|d|8|8200FFFFA90000D0
102.114220|214|Rx|d|2|0000
102.118008|218|Rx|d|1|98
102.118008|4fa|Rx|d|2|0800
102.118008|671|Rx|d|2|0200
102.143958|350|Rx|d|8|C02F3AF11870A489
102.143958|1b0|Rx|d|4|FF00FFC0
102.143958|4de|Rx|d|3|C00000
102.143958|55d|Rx|d|8|00FC50C090800000
102.143958|211|Rx|d|8|8200FFFFA90000D0
102.143958|214|Rx|d|2|0000
102.162908|1b0|Rx|d|4|FF00FFC0
102.162908|5de|Rx|d|8|0000000000000002
102.162908|211|Rx|d|8|8200FFFFA90000D0
102.162908|214|Rx|d|2|0000
102.174120|5df|Rx|d|3|009500
102.174120|1b0|Rx|d|4|FF00FFC0
102.174120|657|Rx|d|2|C0CC
102.174120|69f|Rx|d|4|0650859F
102.174120|211|Rx|d|8|8200FFFFA90000D0
102.174120|214|Rx|d|2|0000
102.193901|4ac|Rx|d|5|83742A0080
102.193901|45c|Rx|d|6|00000000FFE0
102.193901|4f8|Rx|d|8|94C0000000000000
102.193901|1b0|Rx|d|4|FF00FFC0
102.193901|211|Rx|d|8|8200FFFFA90000D0
102.193901|214|Rx|d|2|0000
102.219933|3b7|Rx|d|6|00007FC000C0
102.219933|1b0|Rx|d|4|FF00FFC0
102.219933|211|Rx|d|8|8200FFFFA90000D0
102.219933|214|Rx|d|2|0000
102.219933|218|Rx|d|1|98
102.219933|4fa|Rx|d|2|0800
102.219933|671|Rx|d|2|0200
102.243964|350|Rx|d|8|C02F3AF11870A489
102.243964|1b0|Rx|d|4|FF00FFC0
102.243964|4de|Rx|d|3|C00000
102.243964|55d|Rx|d|8|00FC50C090800000
102.243964|211|Rx|d|8|8200FFFFA90000D0
102.243964|214|Rx|d|2|0000
102.263458|1b0|Rx|d|4|FF00FFC0
102.263458|5de|Rx|d|8|0000000000000002
102.263458|211|Rx|d|8|8200FFFFA90000D0
102.263458|214|Rx|d|2|0000
102.263458|5df|Rx|d|3|009500
102.282600|1b0|Rx|d|4|FF00FFC0
102.282600|657|Rx|d|2|C0CC
102.282600|211|Rx|d|8|8200FFFFA90000D0
102.282600|214|Rx|d|2|0000
102.282600|4ac|Rx|d|5|83742A0080
102.282600|45c|Rx|d|6|00000000FFE0
102.282600|4f8|Rx|d|8|94C0000000000000
102.303538|1b0|Rx|d|4|FF00FFC0
102.303538|211|Rx|d|8|8200FFFFA90000D0
102.303538|214|Rx|d|2|0000
102.303538|3b7|Rx|d|6|00007FC000C0
102.333843|1b0|Rx|d|4|FF00FFC0
102.333843|211|Rx|d|8|8200FFFFA90000D0
102.333843|214|Rx|d|2|0000
102.333843|218|Rx|d|1|98
102.333843|4fa|Rx|d|2|0800
102.333843|671|Rx|d|2|0200
102.333843|350|Rx|d|8|C02F3AF11870A489
102.333843|1b0|Rx|d|4|FF00FFC0
102.333843|4de|Rx|d|3|C00000
102.333843|55d|Rx|d|8|00FC50C090800000
102.333843|211|Rx|d|8|8200FFFFA90000D0
102.333843|214|Rx|d|2|0000
102.353748|1b0|Rx|d|4|FF00FFC0
102.353748|5de|Rx|d|8|0000000000000002
102.363682|211|Rx|d|8|8200FFFFA90000D0
102.363682|214|Rx|d|2|0000
102.363682|5df|Rx|d|3|009500
102.393820|1b0|Rx|d|4|FF00FFC0
102.393820|657|Rx|d|2|C0CC
102.393820|211|Rx|d|8|8200FFFFA90000D0
102.393820|214|Rx|d|2|0000
102.393820|4ac|Rx|d|5|83742A0080
102.393820|45c|Rx|d|6|00000000FFE0
102.393820|4f8|Rx|d|8|94C0000000000000
102.393820|1b0|Rx|d|4|FF00FFC0
102.423673|211|Rx|d|8|8200FFFFA90000D0
102.423673|214|Rx|d|2|0000
102.423673|3b7|Rx|d|6|00007FC000C0
102.423673|1b0|Rx|d|4|FF00FFC0
102.423673|211|Rx|d|8|8200FFFFA90000D0
102.423673|214|Rx|d|2|0000
102.423673|218|Rx|d|1|98
102.423673|4fa|Rx|d|2|0800
102.423673|671|Rx|d|2|0200
102.448842|350|Rx|d|8|C02F3AF11870A489
102.448842|1b0|Rx|d|4|FF00FFC0
102.448842|4de|Rx|d|3|C00000
102.448842|55d|Rx|d|8|00FC50C090800000
102.448842|211|Rx|d|8|8200FFFFA90000D0
102.448842|214|Rx|d|2|0000
102.448842|1b0|Rx|d|4|FF00FFC0
102.448842|5de|Rx|d|8|0000000000000002
102.468803|211|Rx|d|8|8200FFFFA90000D0
102.468803|214|Rx|d|2|0000
102.468803|5df|Rx|d|3|009500
102.468803|1b0|Rx|d|4|FF00FFC0
102.468803|657|Rx|d|2|C0CC
102.493440|211|Rx|d|8|8200FFFFA90000D0
102.493440|214|Rx|d|2|0000
102.493440|4ac|Rx|d|5|83742A0080
102.493440|45c|Rx|d|6|00000000FFE0
102.493440|4f8|Rx|d|8|94C0000000000000
102.493440|1b0|Rx|d|4|FF00FFC0
102.508972|211|Rx|d|8|8200FFFFA90000D0
102.508972|214|Rx|d|2|0000
102.508972|3b7|Rx|d|6|00007FC000C0
102.508972|1b0|Rx|d|4|FF00FFC0
102.532400|646|Rx|d|8|000000020000000C
102.532400|211|Rx|d|8|8200FFFFA90000D0
102.532400|214|Rx|d|2|0000
102.532400|218|Rx|d|1|98
102.532400|4fa|Rx|d|2|0800
102.532400|671|Rx|d|2|0200
102.532400|350|Rx|d|8|C02F3AF11870A489
102.532400|1b0|Rx|d|4|FF00FFC0
102.532400|4de|Rx|d|3|C00000
102.532400|55d|Rx|d|8|00FC50C090800000
102.549022|211|Rx|d|8|8200FFFFA90000D0
102.549022|214|Rx|d|2|0000
102.549022|1b0|Rx|d|4|FF00FFC0
102.549022|5de|Rx|d|8|0000000000000002
102.564031|211|Rx|d|8|8200FFFFA90000D0
102.564031|214|Rx|d|2|0000
102.564031|5df|Rx|d|3|009500
102.573735|1b0|Rx|d|4|FF00FFC0
102.573735|657|Rx|d|2|C0CC
102.585045|211|Rx|d|8|8200FFFFA90000D0
102.585045|214|Rx|d|2|0000
102.585045|4ac|Rx|d|5|83742A0080
102.585045|45c|Rx|d|6|00000000FFE0
102.585045|4f8|Rx|d|8|94C0000000000000
102.598907|1b0|Rx|d|4|FF00FFC0
102.598907|211|Rx|d|8|8200FFFFA90000D0
102.598907|214|Rx|d|2|0000
102.614317|3b7|Rx|d|6|00007FC000C0
102.614317|1b0|Rx|d|4|FF00FFC0
102.624118|211|Rx|d|8|8200FFFFA90000D0
102.624118|214|Rx|d|2|0000
102.624118|218|Rx|d|1|98
102.624118|4fa|Rx|d|2|0800
102.624118|671|Rx|d|2|0200
102.643762|350|Rx|d|8|C02F3AF11870A489
102.643762|1b0|Rx|d|4|FF00FFC0
102.643762|4de|Rx|d|3|C00000
102.643762|55d|Rx|d|8|00FC50C090800000
102.643762|211|Rx|d|8|8200FFFFA90000D0
102.643762|214|Rx|d|2|0000
102.669031|1b0|Rx|d|4|FF00FFC0
102.669031|5de|Rx|d|8|0000000000000002
102.669031|211|Rx|d|8|8200FFFFA90000D0
102.669031|214|Rx|d|2|0000
102.669031|5df|Rx|d|3|009500
102.669031|1b0|Rx|d|4|FF00FFC0
102.669031|657|Rx|d|2|C0CC
102.693687|211|Rx|d|8|8200FFFFA90000D0
102.693687|214|Rx|d|2|0000
102.693687|4ac|Rx|d|5|83742A0080
102.693687|45c|Rx|d|6|00000000FFE0
102.693687|4f8|Rx|d|8|94C0000000000000
102.693687|1b0|Rx|d|4|FF00FFC0
102.709423|211|Rx|d|8|8200FFFFA90000D0
102.709423|214|Rx|d|2|0000
102.709423|3b7|Rx|d|6|00007FC000C0
102.709423|1b0|Rx|d|4|FF00FFC0
102.731813|211|Rx|d|8|8200FFFFA90000D0
102.731813|214|Rx|d|2|0000
102.731813|218|Rx|d|1|98
102.731813|4fa|Rx|d|2|0800
102.731813|671|Rx|d|2|0200
102.734105|350|Rx|d|8|C02F3AF11870A489
102.734105|1b0|Rx|d|4|FF00FFC0
102.734105|4de|Rx|d|3|C00000
102.734105|55d|Rx|d|8|00FC50C090800000
102.749134|211|Rx|d|8|8200FFFFA90000D0
102.749134|214|Rx|d|2|0000
102.749134|1b0|Rx|d|4|FF00FFC0
102.749134|5de|Rx|d|8|0000000000000002
102.773776|211|Rx|d|8|8200FFFFA90000D0
102.773776|214|Rx|d|2|0000
102.773776|5df|Rx|d|3|009500
102.773776|1b0|Rx|d|4|FF00FFC0
102.773776|657|Rx|d|2|C0CC
102.793495|211|Rx|d|8|8200FFFFA90000D0
102.793495|214|Rx|d|2|0000
102.793495|4ac|Rx|d|5|83742A0080
102.793495|45c|Rx|d|6|00000000FFE0
102.793495|4f8|Rx|d|8|94C0000000000000
102.793495|1b0|Rx|d|4|FF00FFC0
