timestamp|ID|direction|type|DLC|data
0.676904|392|Rx|d|5|FF00FFF000
0.676904|12e|Rx|d|8|CA80007FF0FFFF00
0.676904|90|Rx|d|5|FF000B7100
0.676904|c6|Rx|d|8|803D80007FE3B6AA
0.676904|242|Rx|d|8|0000FFEFFE000D00
0.676904|29c|Rx|d|8|00000000FFFF0000
0.676904|354|Rx|d|8|0000000000000000
0.676904|699|Rx|d|8|00000200BF000000
0.679089|12e|Rx|d|8|CA80007FF0FFFF00
0.679089|90|Rx|d|5|FF000C8800
0.679089|c6|Rx|d|8|803D80007FE3B8A8
0.679089|29a|Rx|d|8|00000000000006F9
0.679089|2b7|Rx|d|5|00E0FFFE00
0.679089|666|Rx|d|4|34800008
0.681086|4f8|Rx|d|8|54C0000000000000
0.683086|350|Rx|d|8|C32F3AF01410A485
0.683086|1b0|Rx|d|4|FF00FFC0
0.683086|4de|Rx|d|3|C00000
0.683086|55d|Rx|d|8|00FC50C090800000
0.683086|211|Rx|d|8|8200FFFFA90000CE
0.683086|214|Rx|d|2|0000
0.689080|12e|Rx|d|8|CB80007FF0FFFF00
0.689080|90|Rx|d|5|FF000DC400
0.689080|c6|Rx|d|8|803D80007FE3BAA6
0.689080|242|Rx|d|8|0000FFEFFE000D00
0.689080|29c|Rx|d|8|00000000FFFF0000
0.689080|352|Rx|d|4|5C0000FF
0.699075|12e|Rx|d|8|CB80007FF0FFFF00
0.699075|90|Rx|d|5|FF000E1000
0.699075|c6|Rx|d|8|803D80007FE3BCA4
0.699075|29a|Rx|d|8|00000000000007F8
0.699075|2b7|Rx|d|5|00E0FFFE00
0.701073|3b7|Rx|d|6|00007FC000C0
0.701073|1b0|Rx|d|4|FF00FFC0
0.701073|5de|Rx|d|8|0000000000000002
0.701073|211|Rx|d|8|8200FFFFA90000CE
0.701073|214|Rx|d|2|0000
0.709068|12e|Rx|d|8|CA80007FF0FFFF00
0.709068|90|Rx|d|5|FF000F5C00
0.709068|c6|Rx|d|8|803D80007FE3BEA2
0.709068|242|Rx|d|8|0000FFEFFE000D00
0.709068|29c|Rx|d|8|00000000FFFF0000
0.709068|354|Rx|d|8|0000000000000000
0.713065|5df|Rx|d|3|009500
0.719062|392|Rx|d|5|00000F0000
0.719062|668|Rx|d|2|8000
0.719062|12e|Rx|d|8|CA80007FF0FFFF00
0.719062|90|Rx|d|5|FF0000FF00
0.719062|c6|Rx|d|8|803D80007FE3A0C0
0.719062|29a|Rx|d|8|00000000000008F7
0.719062|2b7|Rx|d|5|00E0FFFE00
0.723065|1b0|Rx|d|4|FF00FFC0
0.723065|657|Rx|d|2|C0CC
0.723065|211|Rx|d|8|8200FFFFA90000CE
0.723065|214|Rx|d|2|0000
0.723065|218|Rx|d|1|98
0.723065|4fa|Rx|d|2|0800
0.725058|671|Rx|d|2|0200
0.743513|12e|Rx|d|8|CA80007FF0FFFF00
0.743513|90|Rx|d|5|FF0001B300
0.743513|c6|Rx|d|8|803D80007FE3A2BE
0.743513|242|Rx|d|8|0000FFEFFE000D00
0.743513|29c|Rx|d|8|00000000FFFF0000
0.743513|352|Rx|d|4|5C0000FF
0.759136|4ac|Rx|d|5|83722A0080
0.759136|45c|Rx|d|6|00000000FFE0
0.759136|12e|Rx|d|8|CA80007FF0FFFF00
0.759136|90|Rx|d|5|FF00026700
0.759136|c6|Rx|d|8|803D80007FE3A4BC
0.759136|29a|Rx|d|8|00000000000009F6
0.759136|2b7|Rx|d|5|00E0FFFE00
0.759136|1b0|Rx|d|4|FF00FFC0
0.759136|211|Rx|d|8|8200FFFFA90000CE
0.759136|214|Rx|d|2|0000
0.759136|12e|Rx|d|8|CB80007FF0FFFF00
0.759136|90|Rx|d|5|FF00032B00
0.759136|c6|Rx|d|8|803D80007FE3A6BA
0.759136|242|Rx|d|8|0000FFEFFE000D00
0.759136|29c|Rx|d|8|00000000FFFF0000
0.759136|354|Rx|d|8|0000000000000000
0.759136|12e|Rx|d|8|CB80007FF0FFFF00
0.759136|90|Rx|d|5|FF0004D200
0.759136|c6|Rx|d|8|803D80007FE3A8B8
0.759136|29a|Rx|d|8|0000000000000AF5
0.759136|2b7|Rx|d|5|00E0FFFE00
0.759136|5d7|Rx|d|7|000008125200C0
0.791981|1b0|Rx|d|4|FF00FFC0
0.791981|211|Rx|d|8|8200FFFFA90000CE
0.791981|214|Rx|d|2|0000
0.791981|392|Rx|d|5|0000000000
0.791981|12e|Rx|d|8|CA80007FF0FFFF00
0.791981|90|Rx|d|5|FF00059E00
0.791981|c6|Rx|d|8|803D80007FE3AAB6
0.791981|242|Rx|d|8|0000FFEFFE000D00
0.791981|29c|Rx|d|8|00000000FFFF0000
0.791981|352|Rx|d|4|5C0000FF
0.791981|12e|Rx|d|8|CA80007FF0FFFF00
0.791981|90|Rx|d|5|FF00064A00
0.791981|c6|Rx|d|8|803D80007FE3ACB4
0.791981|29a|Rx|d|8|0000000000000BF4
0.791981|2b7|Rx|d|5|00E0FFFE00
0.791981|666|Rx|d|4|34800008
0.791981|4f8|Rx|d|8|54C0000000000000
0.791981|350|Rx|d|8|C32F3AF01410A485
0.791981|1b0|Rx|d|4|FF00FFC0
0.791981|4de|Rx|d|3|C00000
0.791981|55d|Rx|d|8|00FC50C090800000
0.791981|211|Rx|d|8|8200FFFFA90000CE
0.791981|214|Rx|d|2|0000
0.791981|12e|Rx|d|8|CB80007FF0FFFF00
0.791981|90|Rx|d|5|FF00070600
0.791981|c6|Rx|d|8|803D80007FE3AEB2
0.791981|242|Rx|d|8|0000FFEFFE000D00
0.791981|29c|Rx|d|8|00000000FFFF0000
0.791981|354|Rx|d|8|0000000000000000
0.828430|12e|Rx|d|8|CB80007FF0FFFF00
0.828430|90|Rx|d|5|FF0008A500
0.828430|c6|Rx|d|8|803D80007FE3B0B0
0.828430|29a|Rx|d|8|0000000000000CF3
0.828430|2b7|Rx|d|5|00E0FFFE00
0.828430|3b7|Rx|d|6|00007FC000C0
0.828430|1b0|Rx|d|4|FF00FFC0
0.828430|5de|Rx|d|8|0000000000000002
